"subLevelTree","DUI","treeNumber","topTree","Name"
"N06","D016013","N06.850.520.830.500.475","N","N - Environment and Public Health"
"N06","D015351","N06.850.520.308.980.438.580.925","N","N - Environment and Public Health"
"N06","D057216","N06.850.520.830.600.650","N","N - Environment and Public Health"
"N06","D055874","N06.230.300.100.725.710.380.500","N","N - Environment and Public Health"
"N06","D015337","N06.850.520.450.643","N","N - Environment and Public Health"
"N06","D054527","N06.230.100.160","N","N - Environment and Public Health"
"N06","D058865","N06.230.124.049.400","N","N - Environment and Public Health"
"N06","D003666","N06.850.780.325","N","N - Environment and Public Health"
"N06","D050936","N06.850.520.308.985.525.080","N","N - Environment and Public Health"
"N06","D014466","N06.230.300.100.725.525.600","N","N - Environment and Public Health"
"N06","D015528","N06.850.520.450.500.950.375","N","N - Environment and Public Health"
"N06","D054508","N06.850.810.300.360.158","N","N - Environment and Public Health"
"N06","D065228","N06.850.520.450.250.250.365.250","N","N - Environment and Public Health"
"N06","D008017","N06.850.505.400.975.450","N","N - Environment and Public Health"
"N06","D057194","N06.850.520.450.250.250.365.500.500","N","N - Environment and Public Health"
"N06","D014877","N06.850.460.790.410","N","N - Environment and Public Health"
"N06","D007226","N06.850.505.400.975.550.475","N","N - Environment and Public Health"
"N06","D064792","N06.850.520.450.250.250.365.500.750","N","N - Environment and Public Health"
"N06","D016012","N06.850.520.830.994.750","N","N - Environment and Public Health"
"N06","D017677","N06.850.505.400.050","N","N - Environment and Public Health"
"N06","D011790","N06.850.780.200.450.700","N","N - Environment and Public Health"
"N06","D016902","N06.850.460.100.080","N","N - Environment and Public Health"
"N06","D057894","N06.230.124.130","N","N - Environment and Public Health"
"N06","D012372","N06.850.520.445.800.750","N","N - Environment and Public Health"
"N06","D013227","N06.230.650","N","N - Environment and Public Health"
"N06","D057051","N06.850.210.637","N","N - Environment and Public Health"
"N06","D016037","N06.850.520.445.850","N","N - Environment and Public Health"
"N06","D014878","N06.850.460.790.460","N","N - Environment and Public Health"
"N06","D046688","N06.850.505.400.975.550.287","N","N - Environment and Public Health"
"N06","D015984","N06.850.490.625","N","N - Environment and Public Health"
"N06","D011158","N06.850.505.400.700.660","N","N - Environment and Public Health"
"N06","D015599","N06.850.520.308.940.968.875","N","N - Environment and Public Health"
"N06","D012449","N06.850.135.060.075","N","N - Environment and Public Health"
"N06","D061827","N06.850.520.445.725.500","N","N - Environment and Public Health"
"N06","D059207","N06.230.132.644.186","N","N - Environment and Public Health"
"N06","D018508","N06.850.780.200.800.800.900.900","N","N - Environment and Public Health"
"N06","D060106","N06.230.232.500","N","N - Environment and Public Health"
"N06","D059629","N06.850.520.445.800.875","N","N - Environment and Public Health"
"N06","D014865","N06.850.780.200.800.800.890","N","N - Environment and Public Health"
"N06","D058441","N06.230.124.437","N","N - Environment and Public Health"
"N06","D017584","N06.850.490.812","N","N - Environment and Public Health"
"N06","D008017","N06.850.520.308.985.450","N","N - Environment and Public Health"
"N06","D005742","N06.230.132.258.630.540","N","N - Environment and Public Health"
"N06","D009032","N06.850.780.200.650.425.500","N","N - Environment and Public Health"
"N06","D062211","N06.850.520.830.933.500","N","N - Environment and Public Health"
"N06","D016016","N06.850.520.830.500.700","N","N - Environment and Public Health"
"N06","D003359","N06.230.300.100.300","N","N - Environment and Public Health"
"N06","D002986","N06.850.520.450.250.250","N","N - Environment and Public Health"
"N06","D050456","N06.850.295.300","N","N - Environment and Public Health"
"N06","D016009","N06.850.520.830.994.300","N","N - Environment and Public Health"
"N06","D012498","N06.850.860.510","N","N - Environment and Public Health"
"N06","D009010","N06.850.520.830.525","N","N - Environment and Public Health"
"N06","D015996","N06.850.505.400.975.550.900","N","N - Environment and Public Health"
"N06","D002423","N06.850.520.308.985.550.250","N","N - Environment and Public Health"
"N06","D009680","N06.230.132.580.500","N","N - Environment and Public Health"
"N06","D015981","N06.850.490","N","N - Environment and Public Health"
"N06","D017744","N06.850.460.710.460.300","N","N - Environment and Public Health"
"N06","D018568","N06.850.505.200.100.400","N","N - Environment and Public Health"
"N06","D016036","N06.850.520.450.500.950","N","N - Environment and Public Health"
"N06","D006235","N06.850.670.150.500","N","N - Environment and Public Health"
"N06","D005457","N06.890.235","N","N - Environment and Public Health"
"N06","D064371","N06.850.860.510.900.700.500","N","N - Environment and Public Health"
"N06","D016555","N06.850.520.445.485","N","N - Environment and Public Health"
"N06","D000069098","N06.850.520.308.940.968.625.500","N","N - Environment and Public Health"
"N06","D000056","N06.850.135.060","N","N - Environment and Public Health"
"N06","D060447","N06.230.100.121","N","N - Environment and Public Health"
"N06","D059205","N06.230.132.644","N","N - Environment and Public Health"
"N06","D032541","N06.850.780.200.425.900.500","N","N - Environment and Public Health"
"N06","D066188","N06.230.124.343.750","N","N - Environment and Public Health"
"N06","D009812","N06.230.480","N","N - Environment and Public Health"
"N06","D011788","N06.850.505.400.425.837","N","N - Environment and Public Health"
"N06","D017745","N06.850.860.510.900.600.500","N","N - Environment and Public Health"
"N06","D055106","N06.850.520.470.500","N","N - Environment and Public Health"
"N06","D004350","N06.850.460.200.250","N","N - Environment and Public Health"
"N06","D000072761","N06.230.124.049.100.500.750","N","N - Environment and Public Health"
"N06","D046689","N06.850.505.400.975.550.362","N","N - Environment and Public Health"
"N06","D057919","N06.850.780.375.349","N","N - Environment and Public Health"
"N06","D004323","N06.850.780.200.800.800.350","N","N - Environment and Public Health"
"N06","D018592","N06.850.520.445.150","N","N - Environment and Public Health"
"N06","D005579","N06.230.132.258","N","N - Environment and Public Health"
"N06","D003031","N06.230.132.258.108","N","N - Environment and Public Health"
"N06","D016002","N06.850.520.830.350","N","N - Environment and Public Health"
"N06","D012499","N06.850.860","N","N - Environment and Public Health"
"N06","D054508","N06.850.460.350.850.500.158","N","N - Environment and Public Health"
"N06","D018873","N06.850.520.308.985.775","N","N - Environment and Public Health"
"N06","D016011","N06.850.520.830.994.500","N","N - Environment and Public Health"
"N06","D014871","N06.850.425.450","N","N - Environment and Public Health"
"N06","D016010","N06.850.520.830.994.250","N","N - Environment and Public Health"
"N06","D057230","N06.850.520.830.872.500","N","N - Environment and Public Health"
"N06","D000060","N06.850.135.185","N","N - Environment and Public Health"
"N06","D056727","N06.230.124.049.250","N","N - Environment and Public Health"
"N06","D018795","N06.850.210.275","N","N - Environment and Public Health"
"N06","D019352","N06.850.505.400.225","N","N - Environment and Public Health"
"N06","D002508","N06.850.505.200.100.300","N","N - Environment and Public Health"
"N06","D064406","N06.850.135.060.075.349","N","N - Environment and Public Health"
"N06","D018533","N06.230.124.100","N","N - Environment and Public Health"
"N06","D055873","N06.230.300.100.725.154.500","N","N - Environment and Public Health"
"N06","D005618","N06.230.232","N","N - Environment and Public Health"
"N06","D055106","N06.850.520.445.392","N","N - Environment and Public Health"
"N06","D008428","N06.850.520.308.985.550.500","N","N - Environment and Public Health"
"N06","D018788","N06.850.135.848","N","N - Environment and Public Health"
"N06","D014691","N06.230.150.520","N","N - Environment and Public Health"
"N06","D016032","N06.850.520.450.250.250.365.500","N","N - Environment and Public Health"
"N06","D013819","N06.850.810.370.420","N","N - Environment and Public Health"
"N06","D016020","N06.850.520.450","N","N - Environment and Public Health"
"N06","D000069216","N06.850.520.308.980.313","N","N - Environment and Public Health"
"N06","D018806","N06.850.520.308.980.438.475.364.500.250","N","N - Environment and Public Health"
"N06","D011835","N06.850.810.425","N","N - Environment and Public Health"
"N06","D015999","N06.850.520.830.150.500","N","N - Environment and Public Health"
"N06","D008403","N06.850.520.308.980.438.580","N","N - Environment and Public Health"
"N06","D014865","N06.850.860.510.900.600.900","N","N - Environment and Public Health"
"N06","D015596","N06.850.505.557","N","N - Environment and Public Health"
"N06","D018474","N06.230.150.440.950","N","N - Environment and Public Health"
"N06","D057919","N06.850.460.350.080.500","N","N - Environment and Public Health"
"N06","D000071076","N06.850.520.445.500.500","N","N - Environment and Public Health"
"N06","D011159","N06.850.520.308.980.438.700","N","N - Environment and Public Health"
"N06","D055885","N06.850.135.190","N","N - Environment and Public Health"
"N06","D016358","N06.850.780.200.225","N","N - Environment and Public Health"
